ref_no|name|pointx_class|feature_easting|feature_northing|pos_accuracy|uprn|topo_toid|topo_toid_version|usrn|usrn_mi|distance|address_detail|street_name|locality|geographic_county|postcode|admin_boundary|telephone_number|url|brand|qualifier_type|qualifier_data|provenance|supply_date
22065136|Bus Stop (Cwm Lane)|10590732|327876|188316|1||Not Assigned|0|27100734|3|4.2||||Gwent|NP10|Casnewydd - Newport||||SMS Number|nwpatgp|Department for Transport|2025-03-01
22065137|Bus Stop (Cwm Lane)|10590732|327893|188312|1||Not Assigned|0|27100734|3|2.9||||Gwent|NP10|Casnewydd - Newport||||SMS Number|nwpatgt|Department for Transport|2025-03-01
22065138|Bus Stop (Ruskin Avenue)|10590732|327300|188597|1||Not Assigned|0|27100017|3|7.9||||Gwent|NP10|Casnewydd - Newport||||SMS Number|nwpamwj|Department for Transport|2025-03-01
22065141|Bus Stop (Mountford Close)|10590732|327234|189360|1||Not Assigned|0|27104994|3|5.4||||Gwent|NP10|Casnewydd - Newport||||SMS Number|nwpdtpw|Department for Transport|2025-03-01
22065142|Bus Stop (Bala Drive)|10590732|327341|189296|1||Not Assigned|0|27104994|3|2.4||||Gwent|NP10|Casnewydd - Newport||||SMS Number|nwpdtwt|Department for Transport|2025-03-01
22065144|Bus Stop (Ruskin Avenue)|10590732|327404|188559|1||Not Assigned|0|27100017|3|5.6||||Gwent|NP10|Casnewydd - Newport||||SMS Number|nwpmamd|Department for Transport|2025-03-01
22065146|Bus Stop (Petrol Station)|10590732|328253|188011|1||Not Assigned|0|27100614|3|8.8||||Gwent|NP10|Casnewydd - Newport||||SMS Number|nwpatjm|Department for Transport|2025-03-01
22065149|Bus Stop (Glasllwch Crescent)|10590732|328657|187738|1||Not Assigned|0|27100614|3|4.8||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpataj|Department for Transport|2025-03-01
22065151|Bus Stop (Ridgeway Close)|10590732|329593|188247|1||Not Assigned|0|27101221|3|4.3||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpdtgm|Department for Transport|2025-03-01
22065153|Bus Stop (Ridgeway Community Centre)|10590732|329656|188215|1||Not Assigned|0|27101220|3|4.6||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpdtga|Department for Transport|2025-03-01
22065154|Bus Stop (Ridgeway Community Centre)|10590732|329666|188180|1||Not Assigned|0|27101220|3|4.6||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpdtdp|Department for Transport|2025-03-01
22065157|Bus Stop (Woodville Road)|10590732|329779|187978|1||Not Assigned|0|27112026|3|4.6||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpajma|Department for Transport|2025-03-01
22065158|Bus Stop (Llwynderi Road)|10590732|330021|188033|1||Not Assigned|0|27112026|3|3.6||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpajmd|Department for Transport|2025-03-01
22065159|Bus Stop (Edward VII Crescent)|10590732|330040|188055|1||Not Assigned|0|27112026|3|7.1||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpajmg|Department for Transport|2025-03-01
22065162|Bus Stop (Clytha Park Road (Top))|10590732|330266|188219|1||Not Assigned|0|27112026|3|4||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpajgt|Department for Transport|2025-03-01
22065163|Bus Stop (The Handpost)|10590732|330118|187615|1||Not Assigned|0|27111743|3|2.4||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpgajp|Department for Transport|2025-03-01
22065165|Bus Stop (West Park Road)|10590732|329931|187500|1||Not Assigned|0|27111743|3|3.4||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpgamj|Department for Transport|2025-03-01
22065167|Bus Stop (St Woolo's Cemetery)|10590732|329679|187404|1||Not Assigned|0|27111743|3|3.3||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpgagp|Department for Transport|2025-03-01
22065169|Bus Stop (Gaer Park Shops)|10590732|329424|187337|1||Not Assigned|0|27111743|3|5.9||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpgagd|Department for Transport|2025-03-01
22065170|Bus Stop (Day Nursery)|10590732|329357|187179|1||Not Assigned|0|27100594|3|5.4||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpgajg|Department for Transport|2025-03-01
22065173|Bus Stop (Gaer Park Drive)|10590732|329266|187044|1||Not Assigned|0|27100591|3|3.1||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpdgwa|Department for Transport|2025-03-01
22065174|Bus Stop (Ben Johnson Way Steps)|10590732|329282|186900|1||Not Assigned|0|27101291|3|1.3||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpdmpa|Department for Transport|2025-03-01
22065175|Bus Stop (Ben Johnson Way Steps)|10590732|329307|186935|1||Not Assigned|0|27101291|3|5.4||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpdmpd|Department for Transport|2025-03-01
22065177|Bus Stop (Gaer Park Road (Top))|10590732|329148|186967|1||Not Assigned|0|27100594|3|5.2||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpdgwg|Department for Transport|2025-03-01
22065179|Bus Stop (Cowper Close)|10590732|329163|186653|1||Not Assigned|0|27101291|3|8.6||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpdgtd|Department for Transport|2025-03-01
22065181|Bus Stop (Dickens Drive)|10590732|329248|186501|1||Not Assigned|0|27101291|3|2.3||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpaptd|Department for Transport|2025-03-01
22065182|Bus Stop (Lamb Close)|10590732|329283|186446|1||Not Assigned|0|27101291|3|3.8||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpaptm|Department for Transport|2025-03-01
22065183|Bus Stop (Wells Close)|10590732|329377|186371|1||Not Assigned|0|27101291|3|4.7||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpapwg|Department for Transport|2025-03-01
22065185|Bus Stop (Morton Way)|10590732|329580|186444|1||Not Assigned|0|27101291|3|4.6||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpapwa|Department for Transport|2025-03-01
22065298|Bus Stop (Cherwell Walk)|10590732|328433|190766|1||Not Assigned|0|27111724|3|2.7||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpagjm|Department for Transport|2025-03-01
22065299|Bus Stop (Exe Road)|10590732|328569|190874|1||Not Assigned|0|27111724|3|3.3||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpagjt|Department for Transport|2025-03-01
22065300|Bus Stop (Exe Road)|10590732|328664|190947|1||Not Assigned|0|27111724|3|4.9||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpagjw|Department for Transport|2025-03-01
22065303|Bus Stop (Ribble Walk)|10590732|329155|190863|1||Not Assigned|0|27111724|3|4.7||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpagpm|Department for Transport|2025-03-01
22065304|Bus Stop (Ribble Walk)|10590732|329239|190859|1||Not Assigned|0|27111724|3|6.6||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpagpj|Department for Transport|2025-03-01
22065305|Bus Stop (Livale Road)|10590732|329465|190776|1||Not Assigned|0|27111724|3|7.3||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpagmg|Department for Transport|2025-03-01
22065308|Bus Stop (Monnow Way Petrol Station)|10590732|329523|190527|1||Not Assigned|0|27111724|3|4.4||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpdatj|Department for Transport|2025-03-01
22065309|Bus Stop (Graig Park Avenue)|10590732|330393|190544|1||Not Assigned|0|27100933|3|7.7||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpdamw|Department for Transport|2025-03-01
22065311|Bus Stop (Westfield Drive)|10590732|330504|190817|1||Not Assigned|0|27100933|3|8.3||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpdgag|Department for Transport|2025-03-01
22065319|Bus Stop (Japonica Close)|10590732|330673|191207|1||Not Assigned|0|27101257|3|2.4||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpdawj|Department for Transport|2025-03-01
22065313|Bus Stop (Llewellyn Grove)|10590732|330327|191247|1||Not Assigned|0|27100933|3|6.5||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpdata|Department for Transport|2025-03-01
22065315|Bus Stop (Whittle Court)|10590732|330163|191450|1||Not Assigned|0|27101580|3|4.9||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpagta|Department for Transport|2025-03-01
22065316|Bus Stop (Whittle Court)|10590732|330131|191424|1||Not Assigned|0|27101580|3|2.7||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpagtd|Department for Transport|2025-03-01
22065320|Bus Stop (Larch Grove)|10590732|330781|190871|1||Not Assigned|0|27101257|3|4.1||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpajgd|Department for Transport|2025-03-01
22065323|Bus Stop (Pilton Vale (Bottom))|10590732|331097|190845|1||Not Assigned|0|27105494|3|2.9||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpajga|Department for Transport|2025-03-01
22065325|Bus Stop (Westfield Avenue)|10590732|330419|190786|1||Not Assigned|0|27101562|3|3.7||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpdgam|Department for Transport|2025-03-01
22065328|Bus Stop (Redland Street Bottom)|10590732|330860|189281|1||Not Assigned|0|27101202|3|4.4||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpapja|Department for Transport|2025-03-01
22065329|Bus Stop (Spring Street)|10590732|330940|189511|1||Not Assigned|0|27101202|3|4.3||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpapjd|Department for Transport|2025-03-01
22065331|Bus Stop (Brynglas Drive)|10590732|330940|190245|1||Not Assigned|0|27104662|3|1.1||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpajdm|Department for Transport|2025-03-01
22065333|Bus Stop (Brynglas Close)|10590732|330900|190318|1||Not Assigned|0|27104662|3|3.6||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpajdg|Department for Transport|2025-03-01
22065334|Bus Stop (Turning Circle)|10590732|330984|190299|1||Not Assigned|0|27104662|3|4||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpajdw|Department for Transport|2025-03-01
22065748|Bus Stop (Melbourne Way)|10590732|328986|187743|1||Not Assigned|0|27101228|3|4.8||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpdtdm|Department for Transport|2025-03-01
22065749|Bus Stop (Glasllwch Crescent)|10590732|328625|187727|1||Not Assigned|0|27100614|3|3.3||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpapwt|Department for Transport|2025-03-01
22065752|Bus Stop (St Woolos Cathedral)|10590732|330819|187573|1||Not Assigned|0|27111985|3|3.7||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpdmpw|Department for Transport|2025-03-01
22065753|Bus Stop (Rising Sun)|10590732|327629|188462|1||Not Assigned|0|27100017|3|2||||Gwent|NP10|Casnewydd - Newport||||SMS Number|nwpamwg|Department for Transport|2025-03-01
22065754|Bus Stop (Tredegar Arms)|10590732|327068|188820|1||Not Assigned|0|27100017|3|2.9||||Gwent|NP10|Casnewydd - Newport||||SMS Number|nwpdwap|Department for Transport|2025-03-01
22065757|Bus Stop (Hilla Road)|10590732|330188|187936|1||Not Assigned|0|27112027|3|3.4||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpajmw|Department for Transport|2025-03-01
22065758|Bus Stop (Park Drive)|10590732|329610|186065|1||Not Assigned|0|27100012|3|5.5||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpawtg|Department for Transport|2025-03-01
22072624|Bus Stop (Welsh Oak)|10590732|325703|189697|1||Not Assigned|0|47500146|3|7.5||||Gwent|NP10|Caerffili - Caerphilly||||SMS Number|cpydmt|Department for Transport|2025-03-01
22072625|Bus Stop (Tan-Y-Bryn)|10590732|325316|189767|1||Not Assigned|0|47500108|3|4.7||||Gwent|NP11|Caerffili - Caerphilly||||SMS Number|cpydmw|Department for Transport|2025-03-01
22072626|Bus Stop (Tan-Y-Bryn)|10590732|325296|189749|1||Not Assigned|0|47500108|3|7.9||||Gwent|NP11|Caerffili - Caerphilly||||SMS Number|cpydpa|Department for Transport|2025-03-01
22072628|Bus Stop (Bowling Green)|10590732|324714|189801|1||Not Assigned|0|47500108|3|2.8||||Gwent|NP11|Caerffili - Caerphilly||||SMS Number|cpydpg|Department for Transport|2025-03-01
22072629|Bus Stop (Pontymister Crossing)|10590732|324375|189969|1||Not Assigned|0|47501263|3|4.4||||Gwent|NP11|Caerffili - Caerphilly||||SMS Number|cpydpj|Department for Transport|2025-03-01
22072630|Bus Stop (Pontymister Crossing)|10590732|324350|189966|1||Not Assigned|0|47501263|3|8.1||||Gwent|NP11|Caerffili - Caerphilly||||SMS Number|cpydpm|Department for Transport|2025-03-01
22072633|Bus Stop (Moriah Baptist Church)|10590732|323875|190463|1||Not Assigned|0|47503571|3|4.6||||Gwent|NP11|Caerffili - Caerphilly||||SMS Number|cpydta|Department for Transport|2025-03-01
22072634|Bus Stop (Spar)|10590732|323861|190482|1||Not Assigned|0|47503571|3|6.6||||Gwent|NP11|Caerffili - Caerphilly||||SMS Number|cpydtd|Department for Transport|2025-03-01
22072636|Bus Stop (Springwell Medical Centre)|10590732|324209|190359|1||Not Assigned|0|47502859|3|3||||Gwent|NP11|Caerffili - Caerphilly||||SMS Number|cpydtj|Department for Transport|2025-03-01
22072637|Bus Stop (Birch Grove)|10590732|324349|190788|1||Not Assigned|0|47501519|3|1.9||||Gwent|NP11|Caerffili - Caerphilly||||SMS Number|cpydtm|Department for Transport|2025-03-01
22072638|Bus Stop (Birch Grove)|10590732|324402|190826|1||Not Assigned|0|47501519|3|5.1||||Gwent|NP11|Caerffili - Caerphilly||||SMS Number|cpydtp|Department for Transport|2025-03-01
22072640|Bus Stop (Bottom Shops)|10590732|324664|190703|1||Not Assigned|0|47501519|3|3.9||||Gwent|NP11|Caerffili - Caerphilly||||SMS Number|cpydwa|Department for Transport|2025-03-01
22072641|Bus Stop (Elm Drive Middle)|10590732|324890|190587|1||Not Assigned|0|47501519|3|3.6||||Gwent|NP11|Caerffili - Caerphilly||||SMS Number|cpydwd|Department for Transport|2025-03-01
22072642|Bus Stop (Elm Drive Middle)|10590732|324976|190541|1||Not Assigned|0|47501519|3|3.8||||Gwent|NP11|Caerffili - Caerphilly||||SMS Number|cpydwg|Department for Transport|2025-03-01
22072645|Bus Stop (Elm Drive Top)|10590732|325430|190248|1||Not Assigned|0|47501519|3|2.9||||Gwent|NP11|Caerffili - Caerphilly||||SMS Number|cpydwp|Department for Transport|2025-03-01
22072646|Bus Stop (Manor Way Top)|10590732|325457|190214|1||Not Assigned|0|47502483|3|3.7||||Gwent|NP11|Caerffili - Caerphilly||||SMS Number|cpydwt|Department for Transport|2025-03-01
22072648|Bus Stop (Mendip Close)|10590732|325671|190299|1||Not Assigned|0|47501321|3|3.4||||Gwent|NP11|Caerffili - Caerphilly||||SMS Number|cpygag|Department for Transport|2025-03-01
22065202|Bus Stop (Handpost)|10590732|330146|187632|1||Not Assigned|0|27101228|3|4.7||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpgamp|Department for Transport|2025-03-01
22065186|Bus Stop (Gear Baptist Church)|10590732|329626|186562|1||Not Assigned|0|27101291|3|6.4||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpaptg|Department for Transport|2025-03-01
22065188|Bus Stop (Gaer Community Centre)|10590732|329481|186937|1||Not Assigned|0|27104916|3|5.3||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpgaja|Department for Transport|2025-03-01
22065189|Bus Stop (Gaer Shops)|10590732|329492|186937|1||Not Assigned|0|27104916|3|5.6||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpgajd|Department for Transport|2025-03-01
22065190|Bus Stop (Clinc)|10590732|329510|187141|1||Not Assigned|0|27104916|3|3.2||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpgama|Department for Transport|2025-03-01
22065192|Bus Stop (Highfield Road)|10590732|329411|187236|1||Not Assigned|0|27100739|3|4.7||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpgagw|Department for Transport|2025-03-01
22065193|Bus Stop (Highfield Road)|10590732|329443|187230|1||Not Assigned|0|27100739|3|2.8||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpgajt|Department for Transport|2025-03-01
22065194|Bus Stop (Melfort Gardens)|10590732|329639|187246|1||Not Assigned|0|27100968|3|5.2||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpgajw|Department for Transport|2025-03-01
22065196|Bus Stop (Stelvio Park Avenue)|10590732|330097|187189|1||Not Assigned|0|27100968|3|4.9||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpgamt|Department for Transport|2025-03-01
22065197|Bus Stop (Byron Road (Bottom))|10590732|330152|187063|1||Not Assigned|0|27100235|3|2.3||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpapmt|Department for Transport|2025-03-01
22065200|Bus Stop (Masefield Vale)|10590732|329835|186660|1||Not Assigned|0|27100954|3|6.2||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpaptp|Department for Transport|2025-03-01
22065201|Bus Stop (Masefield Vale)|10590732|329846|186681|1||Not Assigned|0|27100954|3|5.9||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpaptw|Department for Transport|2025-03-01
22065204|Bus Stop (Emlyn Street)|10590732|331392|187784|1||Not Assigned|0|27100513|3|0.2||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpdjat|Department for Transport|2025-03-01
22065205|Bus Stop (Kingsway Centre)|10590732|331362|187651|1||Not Assigned|0|27100823|3|9.4||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpdjaw|Department for Transport|2025-03-01
22065206|Bus Stop (Ebenezer Terrace)|10590732|331355|187557|1||Not Assigned|0|27100497|3|5.1||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpdmwa|Department for Transport|2025-03-01
22065208|Bus Stop (Frederick Street)|10590732|331568|187012|1||Not Assigned|0|27100377|3|3.8||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpdpmj|Department for Transport|2025-03-01
22065209|Bus Stop (Frederick Street)|10590732|331558|187011|1||Not Assigned|0|27100377|3|5.7||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpdpmp|Department for Transport|2025-03-01
22065211|Bus Stop (Cambrian Inn)|10590732|331644|186819|1||Not Assigned|0|27100377|3|3.6||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpdpma|Department for Transport|2025-03-01
22065212|Bus Stop (St Stephen's Church)|10590732|331528|186591|1||Not Assigned|0|27100045|3|5.4||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpdpta|Department for Transport|2025-03-01
22065213|Bus Stop (St Stephen's Church)|10590732|331558|186643|1||Not Assigned|0|27100045|3|7||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpdpmt|Department for Transport|2025-03-01
22065218|Bus Stop (28 East Retail Park)|10590732|330776|186123|1||Not Assigned|0|27100461|3|8||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpawda|Department for Transport|2025-03-01
22065220|Bus Stop (Docks Way Middle)|10590732|330063|185645|1||Not Assigned|0|27100461|3|4.2||||Gwent|NP10|Casnewydd - Newport||||SMS Number|nwpdjma|Department for Transport|2025-03-01
22065336|Bus Stop (Brynglas Avenue)|10590732|331034|189995|1||Not Assigned|0|27100217|3|2.4||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpajdt|Department for Transport|2025-03-01
22065338|Bus Stop (Bryn Bevan)|10590732|330993|189834|1||Not Assigned|0|27100217|3|4.9||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpapgm|Department for Transport|2025-03-01
22065341|Bus Stop (Aston Crescent)|10590732|330795|189414|1||Not Assigned|0|27100217|3|5.3||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpadtw|Department for Transport|2025-03-01
22065344|Bus Stop (Marston Court)|10590732|330553|189144|1||Not Assigned|0|27100113|3|4.2||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpadwd|Department for Transport|2025-03-01
22065345|Bus Stop (Marston Court)|10590732|330517|189151|1||Not Assigned|0|27100113|3|4.1||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpadwg|Department for Transport|2025-03-01
22065346|Bus Stop (Raglan Barrack Gates)|10590732|330349|189092|1||Not Assigned|0|27100055|3|5||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpadtj|Department for Transport|2025-03-01
22065349|Bus Stop (Allt-Yr-Yn View)|10590732|329975|188807|1||Not Assigned|0|27100054|3|4.7||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpadad|Department for Transport|2025-03-01
22065350|Bus Stop (Allt-Yr-Yn View)|10590732|329961|188799|1||Not Assigned|0|27100054|3|3.3||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpadag|Department for Transport|2025-03-01
22065352|Bus Stop (Allt-Yr-Yn Close)|10590732|330118|188759|1||Not Assigned|0|27100054|3|4.2||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpadat|Department for Transport|2025-03-01
22065354|Bus Stop (Campion Close)|10590732|330429|188574|1||Not Assigned|0|27101319|3|7||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpadam|Department for Transport|2025-03-01
22065357|Bus Stop (Queen's Hill Crescent)|10590732|330578|188645|1||Not Assigned|0|27101189|3|4.6||||Gwent|NP20|Casnewydd - Newport||||SMS Number|nwpadaw|Department for Transport|2025-03-01
22065361|Bus Stop (Maindee Primary School)|10590732|331788|188179|1||Not Assigned|0|27112025|3|5.8||||Gwent|NP19|Casnewydd - Newport||||SMS Number|nwpdgpw|Department for Transport|2025-03-01
22065362|Bus Stop (Newport Transport Bus Depot)|10590732|331948|188043|1||Not Assigned|0|27112025|3|4.6||||Gwent|NP19|Casnewydd - Newport||||SMS Number|nwpdjpd|Department for Transport|2025-03-01
22065364|Bus Stop (Essex Street)|10590732|332145|188025|1||Not Assigned|0|27100012|3|4.6||||Gwent|NP19|Casnewydd - Newport||||SMS Number|nwpdpad|Department for Transport|2025-03-01
22065366|Bus Stop (Maindee Pools)|10590732|332402|188361|1||Not Assigned|0|27101506|3|6.4||||Gwent|NP19|Casnewydd - Newport||||SMS Number|nwpgatd|Department for Transport|2025-03-01
22065368|Bus Stop (Summerhill Avenue)|10590732|332527|188650|1||Not Assigned|0|27101386|3|4.5||||Gwent|NP19|Casnewydd - Newport||||SMS Number|nwpgatm|Department for Transport|2025-03-01
22065369|Bus Stop (Summerhill Avenue)|10590732|332535|188655|1||Not Assigned|0|27101386|3|4.1||||Gwent|NP19|Casnewydd - Newport||||SMS Number|nwpgatp|Department for Transport|2025-03-01
22065370|Bus Stop (Summerhill Nursing Home)|10590732|332330|188770|1||Not Assigned|0|27101386|3|3.6||||Gwent|NP19|Casnewydd - Newport||||SMS Number|nwpgatw|Department for Transport|2025-03-01
22065372|Bus Stop (Dean Street)|10590732|332057|188727|1||Not Assigned|0|27112072|3|5.7||||Gwent|NP19|Casnewydd - Newport||||SMS Number|nwpgapj|Department for Transport|2025-03-01
22065373|Bus Stop (Dean Street)|10590732|332081|188749|1||Not Assigned|0|27112072|3|5.7||||Gwent|NP19|Casnewydd - Newport||||SMS Number|nwpgapm|Department for Transport|2025-03-01
22065374|Bus Stop (Prince Street)|10590732|331835|188643|1||Not Assigned|0|27112072|3|3.7||||Gwent|NP19|Casnewydd - Newport||||SMS Number|nwpadtg|Department for Transport|2025-03-01
22065376|Bus Stop (Clarence Place)|10590732|331391|188465|1||Not Assigned|0|27100340|3|5.4||||Gwent|NP19|Casnewydd - Newport||||SMS Number|nwpadmw|Department for Transport|2025-03-01
22065377|Bus Stop (Gloster Road)|10590732|331779|188643|1||Not Assigned|0|27100238|3|3.9||||Gwent|NP19|Casnewydd - Newport||||SMS Number|nwpadpm|Department for Transport|2025-03-01
22065378|Bus Stop (Gloster Road)|10590732|331786|188702|1||Not Assigned|0|27100238|3|6.9||||Gwent|NP19|Casnewydd - Newport||||SMS Number|nwpadpt|Department for Transport|2025-03-01
22065380|Bus Stop (Christadelphian Hall)|10590732|332002|188972|1||Not Assigned|0|27100238|3|3.2||||Gwent|NP19|Casnewydd - Newport||||SMS Number|nwpadpg|Department for Transport|2025-03-01
22065381|Bus Stop (Richmond Road)|10590732|332110|189199|1||Not Assigned|0|27100238|3|6.6||||Gwent|NP19|Casnewydd - Newport||||SMS Number|nwpdwtp|Department for Transport|2025-03-01
22065382|Bus Stop (Richmond Road)|10590732|332124|189201|1||Not Assigned|0|27100238|3|5.4||||Gwent|NP19|Casnewydd - Newport||||SMS Number|nwpdwtw|Department for Transport|2025-03-01
22065384|Bus Stop (Oak Street)|10590732|332151|189528|1||Not Assigned|0|27100238|3|3.7||||Gwent|NP19|Casnewydd - Newport||||SMS Number|nwpadtd|Department for Transport|2025-03-01
22065386|Bus Stop (Haisbro' Avenue)|10590732|332381|189856|1||Not Assigned|0|27100238|3|3.3||||Gwent|NP19|Casnewydd - Newport||||SMS Number|nwpdwpw|Department for Transport|2025-03-01
22065388|Bus Stop (Car Sales)|10590732|332865|189878|1||Not Assigned|0|27100238|3|3.3||||Gwent|NP19|Casnewydd - Newport||||SMS Number|nwpgada|Department for Transport|2025-03-01
22065389|Bus Stop (Caerleon Road West)|10590732|333077|189842|1||Not Assigned|0|27100238|3|4.7||||Gwent|NP19|Casnewydd - Newport||||SMS Number|nwpdwpa|Department for Transport|2025-03-01
22065390|Bus Stop (St Julians Hotel)|10590732|333810|189588|1||Not Assigned|0|27100238|3|5.6||||Gwent|NP18|Casnewydd - Newport||||SMS Number|nwpdmpj|Department for Transport|2025-03-01
22065392|Bus Stop (Hanbury Arms)|10590732|334104|190348|1||Not Assigned|0|27100011|3|4.5||||Gwent|NP18|Casnewydd - Newport||||SMS Number|nwpamja|Department for Transport|2025-03-01
22065393|Bus Stop (Caerleon Po)|10590732|334052|190504|1||Not Assigned|0|27100011|3|4.9||||Gwent|NP18|Casnewydd - Newport||||SMS Number|nwpamjw|Department for Transport|2025-03-01
22065396|Bus Stop (Westgate Court)|10590732|333671|190861|1||Not Assigned|0|27111745|3|5.2||||Gwent|NP18|Casnewydd - Newport||||SMS Number|nwpampt|Department for Transport|2025-03-01
22065397|Bus Stop (St Cadoc's Hospital Entrance 2)|10590732|333541|190982|1||Not Assigned|0|27111745|3|4.9||||Gwent|NP18|Casnewydd - Newport||||SMS Number|nwpamgj|Department for Transport|2025-03-01
22065398|Bus Stop (St Cadoc's Hospital Entrance 2)|10590732|333474|191032|1||Not Assigned|0|27111745|3|3.9||||Gwent|NP18|Casnewydd - Newport||||SMS Number|nwpamgm|Department for Transport|2025-03-01
22065400|Bus Stop (Eleanor Hudson House)|10590732|332967|191020|1||Not Assigned|0|27111745|3|2.1||||Gwent|NP18|Casnewydd - Newport||||SMS Number|nwpajtj|Department for Transport|2025-03-01
22065551|Bus Stop (Hawkins Crescent)|10590732|335320|189098|1||Not Assigned|0|27100891|3|5.8||||Gwent|NP19|Casnewydd - Newport||||SMS Number|nwpapdj|Department for Transport|2025-03-01
22065552|Bus Stop (Treberth Crescent)|10590732|334965|188833|1||Not Assigned|0|27112245|3|2.5||||Gwent|NP19|Casnewydd - Newport||||SMS Number|nwpagtw|Department for Transport|2025-03-01
22065561|Bus Stop (Caldy Close)|10590732|332957|189158|1||Not Assigned|0|27100709|3|2.2||||Gwent|NP19|Casnewydd - Newport||||SMS Number|nwpdwpg|Department for Transport|2025-03-01
